Дата;Чемпионат;Дома;Гости;Счет хозяев;Счет гостей;Ожидаемые голы (xG) Дома;Ожидаемые голы (xG) Гости;xG в створ (xGOT) Дома;xG в створ (xGOT) Гости;Владение мячом Дома;Владение мячом Гости;Удары в створ Дома;Удары в створ Гости;Угловые Дома;Угловые Гости;Желтые карточки Дома;Желтые карточки Гости;Красные карточки Дома;Красные карточки Гости;Коэффициенты П1;Коэффициенты Н;Коэффициенты П2
31.01.2026 17:30;ГерманияБундеслига - Тур 20;Айнтрахт Ф;Байер;1;3;1.1;1.15;0.91;1.36;0.41;0.59;4;4;8;3;3;1;1;0;3.3;3.65;2.1
31.01.2026 20:30;ГерманияБундеслига - Тур 20;Гамбург;Бавария;2;2;2.25;2.4;2.15;3.03;0.28;0.72;4;7;3;9;6;4;0;0;8.4;6;1.31
01.02.2026 17:30;ГерманияБундеслига - Тур 20;Штутгарт;Фрайбург;1;0;1.79;0.7;2.33;0.53;0.69;0.31;7;2;6;2;3;1;0;0;1.65;4.2;4.9
01.02.2026 19:30;ГерманияБундеслига - Тур 20;Боруссия Д;Хайденхайм;3;2;3.32;2.32;2.29;1.42;0.65;0.35;5;3;12;3;2;2;0;0;1.27;6.2;9.8
06.02.2026 22:30;ГерманияБундеслига - Тур 21;Унион Берлин;Айнтрахт Ф;1;1;1.53;0.15;1.09;0.42;0.27;0.73;3;1;5;2;4;3;0;1;2.14;3.45;3.4
07.02.2026 17:30;ГерманияБундеслига - Тур 21;Хайденхайм;Гамбург;0;2;1.55;1.6;1.07;2.2;0.48;0.52;4;5;10;8;0;2;0;0;2.9;3.4;2.44
07.02.2026 17:30;ГерманияБундеслига - Тур 21;Фрайбург;Вердер;1;0;0.46;0.98;1.19;1.08;0.33;0.67;2;5;4;8;0;1;1;0;2.16;3.4;3.4
07.02.2026 17:30;ГерманияБундеслига - Тур 21;Санкт-Паули;Штутгарт;2;1;1.95;0.86;2.76;0.43;0.32;0.68;7;3;5;5;0;2;0;0;4.8;3.8;1.72
07.02.2026 17:30;ГерманияБундеслига - Тур 21;Майнц;Аугсбург;2;0;2.41;0.7;2.11;0.67;0.39;0.61;6;6;6;4;2;2;0;0;1.97;3.6;3.75
07.02.2026 17:30;ГерманияБундеслига - Тур 21;Вольфсбург;Боруссия Д;1;2;1.46;1.23;0.27;0.78;0.35;0.65;2;4;4;8;1;1;0;0;4.6;4.2;1.69
07.02.2026 20:30;ГерманияБундеслига - Тур 21;Боруссия М;Байер;1;1;0.7;0.79;1.83;0.21;0.39;0.61;6;2;2;2;2;3;0;0;3.55;3.65;2.01
08.02.2026 17:30;ГерманияБундеслига - Тур 21;Кёльн;РБ Лейпциг;1;2;1.05;1.99;0.78;1.8;0.45;0.55;3;4;4;3;1;4;0;0;3.35;3.9;2.02
08.02.2026 19:30;ГерманияБундеслига - Тур 21;Бавария;Хоффенхайм;5;1;6.02;2.04;5.94;2.42;0.55;0.45;14;4;8;3;2;2;0;1;1.22;7.6;10
13.02.2026 22:30;ГерманияБундеслига - Тур 22;Боруссия Д;Майнц;4;0;2.32;1.51;4.44;1.71;0.55;0.45;8;5;7;2;3;2;0;0;1.68;4.3;4.9
14.02.2026 17:30;ГерманияБундеслига - Тур 22;Хоффенхайм;Фрайбург;3;0;1.71;0.78;2.63;0.37;0.61;0.39;7;3;6;6;3;1;0;0;1.73;4;4.5
14.02.2026 17:30;ГерманияБундеслига - Тур 22;Гамбург;Унион Берлин;3;2;2.06;2.13;2.02;2.25;0.56;0.44;4;5;6;3;3;0;0;0;2.44;3.15;3.1
14.02.2026 17:30;ГерманияБундеслига - Тур 22;Вердер;Бавария;0;3;0.81;1.94;0.67;2.5;0.35;0.65;3;8;2;4;3;1;0;0;7.2;6;1.34
14.02.2026 17:30;ГерманияБундеслига - Тур 22;Байер;Санкт-Паули;4;0;1.58;0.52;1.79;0.07;0.68;0.32;7;1;8;3;0;1;0;0;1.54;4.3;6
14.02.2026 17:30;ГерманияБундеслига - Тур 22;Айнтрахт Ф;Боруссия М;3;0;1.63;1.19;2.98;1.1;0.44;0.56;9;3;2;8;3;2;0;0;2.12;3.5;3.4
14.02.2026 20:30;ГерманияБундеслига - Тур 22;Штутгарт;Кёльн;3;1;2.26;1.59;3;1.17;0.57;0.43;4;3;2;5;4;1;0;0;1.49;4.9;5.6
15.02.2026 17:30;ГерманияБундеслига - Тур 22;Аугсбург;Хайденхайм;1;0;1.94;1.09;1.76;0.7;0.49;0.51;4;2;4;5;1;2;0;0;1.89;3.75;3.9
15.02.2026 19:30;ГерманияБундеслига - Тур 22;РБ Лейпциг;Вольфсбург;2;2;2.94;0.62;3.4;1.16;0.68;0.32;10;3;6;2;1;2;0;0;1.53;4.9;5.2
20.02.2026 22:30;ГерманияБундеслига - Тур 23;Майнц;Гамбург;1;1;1.53;0.7;1.37;1.07;0.45;0.55;3;5;7;2;3;2;0;0;2.08;3.5;3.55
21.02.2026 17:30;ГерманияБундеслига - Тур 23;Унион Берлин;Байер;1;0;0.54;0.93;0.72;0.07;0.35;0.65;4;1;4;5;5;2;0;0;3.1;3.3;2.37
21.02.2026 17:30;ГерманияБундеслига - Тур 23;Кёльн;Хоффенхайм;2;2;1.1;1.7;1.53;2.99;0.36;0.64;4;6;3;10;1;3;0;0;3.55;3.75;1.99
21.02.2026 17:30;ГерманияБундеслига - Тур 23;Вольфсбург;Аугсбург;2;3;1.6;1.79;1.44;2.11;0.5;0.5;4;6;4;10;3;4;0;0;2.23;3.45;3.2
21.02.2026 17:30;ГерманияБундеслига - Тур 23;Бавария;Айнтрахт Ф;3;2;2.8;2.34;2.73;2.11;0.51;0.49;11;3;8;2;0;3;0;0;1.09;12;21
21.02.2026 20:30;ГерманияБундеслига - Тур 23;РБ Лейпциг;Боруссия Д;2;2;1.9;1.61;1.74;1.54;0.55;0.45;3;5;6;2;3;4;0;0;2.04;4;3.45
22.02.2026 17:30;ГерманияБундеслига - Тур 23;Фрайбург;Боруссия М;2;1;1.73;0.71;2.66;0.89;0.37;0.63;6;2;3;3;1;2;0;0;2.11;3.4;3.55
22.02.2026 19:30;ГерманияБундеслига - Тур 23;Санкт-Паули;Вердер;2;1;0.2;1.54;0.43;1.95;0.42;0.58;4;4;1;5;2;5;0;0;2.7;3.15;2.8
22.02.2026 21:30;ГерманияБундеслига - Тур 23;Хайденхайм;Штутгарт;3;3;2.12;2.23;3.5;3.3;0.34;0.66;6;8;3;4;1;2;0;0;4.6;4.3;1.67
27.02.2026 22:30;ГерманияБундеслига - Тур 24;Аугсбург;Кёльн;2;0;1.47;0.49;1.76;0.49;0.46;0.54;4;3;6;9;4;1;0;0;2.21;3.45;3.25
28.02.2026 17:30;ГерманияБундеслига - Тур 24;Хоффенхайм;Санкт-Паули;0;1;2.8;0.79;3.59;0.9;0.65;0.35;11;3;10;3;1;2;0;0;1.54;4.3;6
28.02.2026 17:30;ГерманияБундеслига - Тур 24;Вердер;Хайденхайм;2;0;2.7;1.37;1.07;0;0.49;0.51;6;0;3;2;1;0;0;0;1.63;4.3;4.9
28.02.2026 17:30;ГерманияБундеслига - Тур 24;Боруссия М;Унион Берлин;1;0;3.02;0.14;1.39;0.13;0.6;0.4;7;2;6;2;4;5;0;0;2.39;3.25;3.1
28.02.2026 17:30;ГерманияБундеслига - Тур 24;Байер;Майнц;1;1;1.28;0.74;1.77;1.61;0.66;0.34;5;4;6;2;1;2;0;0;1.72;4;4.6
28.02.2026 20:30;ГерманияБундеслига - Тур 24;Боруссия Д;Бавария;2;3;1.05;2.06;1.71;2.41;0.33;0.67;2;6;5;2;1;0;0;0;4.4;4.6;1.71
01.03.2026 17:30;ГерманияБундеслига - Тур 24;Штутгарт;Вольфсбург;4;0;3.28;0.77;4.27;0.36;0.63;0.37;11;3;7;3;1;0;0;0;1.41;5.6;6.4
01.03.2026 19:30;ГерманияБундеслига - Тур 24;Айнтрахт Ф;Фрайбург;2;0;1.11;0.55;1.98;0.39;0.63;0.37;7;2;5;6;1;2;0;0;2.27;3.4;3.15
01.03.2026 21:30;ГерманияБундеслига - Тур 24;Гамбург;РБ Лейпциг;1;2;0.55;3.09;0.69;3.06;0.42;0.58;3;5;4;9;3;2;0;0;3.8;3.95;1.88
04.03.2026 22:30;ГерманияБундеслига - Тур 17;Гамбург;Байер;0;1;1.26;1.89;1.07;1.11;0.37;0.63;3;4;2;7;0;2;0;0;3.6;3.65;2.01
06.03.2026 22:30;ГерманияБундеслига - Тур 25;Бавария;Боруссия М;;;;;;;;;;;;;;;;;1.22;8.6;11
07.03.2026 17:30;ГерманияБундеслига - Тур 25;Хайденхайм;Хоффенхайм;;;;;;;;;;;;;;;;;5.4;4.7;1.54
07.03.2026 17:30;ГерманияБундеслига - Тур 25;Фрайбург;Байер;;;;;;;;;;;;;;;;;2.95;3.4;2.4
07.03.2026 17:30;ГерманияБундеслига - Тур 25;РБ Лейпциг;Аугсбург;;;;;;;;;;;;;;;;;1.36;5.8;7.2
07.03.2026 17:30;ГерманияБундеслига - Тур 25;Майнц;Штутгарт;;;;;;;;;;;;;;;;;3.55;3.85;1.96
07.03.2026 17:30;ГерманияБундеслига - Тур 25;Вольфсбург;Гамбург;;;;;;;;;;;;;;;;;2.49;3.45;2.8
07.03.2026 20:30;ГерманияБундеслига - Тур 25;Кёльн;Боруссия Д;;;;;;;;;;;;;;;;;4.2;4;1.78
08.03.2026 17:30;ГерманияБундеслига - Тур 25;Санкт-Паули;Айнтрахт Ф;;;;;;;;;;;;;;;;;2.6;3.3;2.75
08.03.2026 19:30;ГерманияБундеслига - Тур 25;Унион Берлин;Вердер;;;;;;;;;;;;;;;;;2.41;3.2;3.1
15.08.2025 20:00;ИспанияПримера - Тур 1;Жирона;Райо Вальекано;1;3;0.56;3.44;0.72;3.2;0.44;0.56;2;5;2;4;0;1;1;0;2.4;3.2;3.15
15.08.2025 22:30;ИспанияПримера - Тур 1;Вильярреал;Реал Овьедо;2;0;2.44;0.92;2.19;1.09;0.68;0.32;10;4;10;1;1;2;0;1;1.41;4.8;8.2
16.08.2025 20:30;ИспанияПримера - Тур 1;Мальорка;Барселона;0;3;0.2;2.14;0.22;2.54;0.29;0.71;1;8;3;6;4;1;2;0;8.2;5.8;1.35
16.08.2025 22:30;ИспанияПримера - Тур 1;Валенсия;Реал Сосьедад;1;1;2.04;0.81;0.52;0.57;0.54;0.46;2;3;8;7;1;2;0;0;2.45;3.05;3.2
16.08.2025 22:30;ИспанияПримера - Тур 1;Алавес;Леванте;2;1;1.29;0.87;2.22;1.34;0.62;0.38;4;3;10;1;0;1;0;0;2.1;3.1;3.95
17.08.2025 18:00;ИспанияПримера - Тур 1;Сельта;Хетафе;0;2;0.73;1.43;0.45;1.72;0.69;0.31;3;3;9;3;3;2;0;0;1.68;3.55;5.8
17.08.2025 20:30;ИспанияПримера - Тур 1;Атлетик;Севилья;3;2;2.89;1;2.59;1.74;0.46;0.54;3;6;10;1;0;2;0;0;1.59;3.85;6.2
17.08.2025 22:30;ИспанияПримера - Тур 1;Эспаньол;Атлетико;2;1;1.26;1.1;1.45;1.26;0.4;0.6;5;4;1;3;3;3;0;0;5.6;3.95;1.62
18.08.2025 22:00;ИспанияПримера - Тур 1;Эльче;Бетис;1;1;0.64;1.86;0.73;1.54;0.68;0.32;2;4;1;3;0;1;0;0;3.2;3.25;2.32
19.08.2025 22:00;ИспанияПримера - Тур 1;Реал Мадрид;Осасуна;1;0;1.64;0.36;1.31;0;0.71;0.29;5;0;7;0;1;0;0;1;1.22;6.8;12
22.08.2025 22:30;ИспанияПримера - Тур 2;Бетис;Алавес;1;0;1.95;1.13;1.41;0.33;0.49;0.51;5;5;5;2;2;3;0;0;1.85;3.45;4.6
23.08.2025 18:00;ИспанияПримера - Тур 2;Мальорка;Сельта;1;1;0.67;0.74;1.04;0.35;0.5;0.5;4;2;3;4;3;3;0;0;3.1;3.2;2.41
23.08.2025 20:30;ИспанияПримера - Тур 2;Атлетико;Эльче;1;1;1.73;0.57;0.93;0.41;0.58;0.42;6;2;10;2;0;3;0;0;1.29;5.6;11
23.08.2025 22:30;ИспанияПримера - Тур 2;Леванте;Барселона;2;3;2.14;1.93;2.69;2.53;0.18;0.82;5;10;0;11;3;1;0;0;11;7.2;1.24
24.08.2025 18:00;ИспанияПримера - Тур 2;Осасуна;Валенсия;1;0;0.83;0.41;0.65;0.02;0.56;0.44;4;1;3;4;2;1;0;1;2.29;3.2;3.35
24.08.2025 20:30;ИспанияПримера - Тур 2;Реал Сосьедад;Эспаньол;2;2;1.09;1.81;2.07;1.73;0.62;0.38;7;3;5;2;2;2;0;0;1.88;3.5;4.3
24.08.2025 20:30;ИспанияПримера - Тур 2;Вильярреал;Жирона;5;0;2.29;0.14;1.92;0.05;0.53;0.47;7;2;8;1;1;2;0;0;1.45;4.7;6.6
24.08.2025 22:30;ИспанияПримера - Тур 2;Реал Овьедо;Реал Мадрид;0;3;0.51;2.68;0.3;2.91;0.35;0.65;3;10;1;9;2;1;0;0;9.2;5.2;1.34
25.08.2025 20:30;ИспанияПримера - Тур 2;Атлетик;Райо Вальекано;1;0;1.51;0.29;1.26;0.17;0.41;0.59;4;1;3;6;0;4;0;0;1.78;3.6;5
25.08.2025 22:30;ИспанияПримера - Тур 2;Севилья;Хетафе;1;2;0.51;0.71;0.16;0.9;0.71;0.29;3;6;5;3;2;2;0;0;2.09;3.05;4.1
27.08.2025 22:00;ИспанияПримера - Тур 6;Сельта;Бетис;1;1;0.83;0.33;0.5;0.44;0.47;0.53;5;2;10;4;1;2;0;0;2.07;3.6;3.5
29.08.2025 20:30;ИспанияПримера - Тур 3;Эльче;Леванте;2;0;1.12;0.71;1.63;0.23;0.67;0.33;5;1;4;2;1;2;0;0;2.15;3.3;3.55
29.08.2025 22:30;ИспанияПримера - Тур 3;Валенсия;Хетафе;3;0;1.08;0.74;1.4;0.35;0.57;0.43;4;1;8;6;2;0;0;0;2.11;3;4.1
30.08.2025 18:00;ИспанияПримера - Тур 3;Алавес;Атлетико;1;1;0.91;1.07;0.76;2.33;0.4;0.6;2;6;1;6;2;3;0;0;4.5;3.5;1.78
30.08.2025 20:00;ИспанияПримера - Тур 3;Реал Овьедо;Реал Сосьедад;1;0;0.5;1.07;0.8;2.1;0.43;0.57;1;6;1;10;2;1;0;0;3.55;3.1;2.16
30.08.2025 20:30;ИспанияПримера - Тур 3;Жирона;Севилья;0;2;2.13;1.32;1.95;1.26;0.59;0.41;5;4;11;3;0;2;0;0;2.43;3.2;2.9
30.08.2025 22:30;ИспанияПримера - Тур 3;Реал Мадрид;Мальорка;2;1;1.82;0.72;2.25;0.72;0.58;0.42;7;5;4;5;2;0;0;0;1.2;6.4;13
31.08.2025 18:00;ИспанияПримера - Тур 3;Сельта;Вильярреал;1;1;0.96;1.04;0.7;0.9;0.65;0.35;2;3;1;5;1;1;0;0;2.65;3.5;2.43
31.08.2025 20:00;ИспанияПримера - Тур 3;Бетис;Атлетик;1;2;0.62;1.1;1.02;0.87;0.5;0.5;2;6;4;10;1;4;0;1;2.7;3.1;2.65
31.08.2025 20:30;ИспанияПримера - Тур 3;Эспаньол;Осасуна;1;0;1.21;1.37;1.4;0.57;0.45;0.55;4;3;2;3;2;3;0;0;2.33;3.15;3.1
31.08.2025 22:30;ИспанияПримера - Тур 3;Райо Вальекано;Барселона;1;1;1.85;1.82;1.77;0.9;0.43;0.57;6;3;9;4;4;1;0;0;6.4;5;1.4
12.09.2025 22:00;ИспанияПримера - Тур 4;Севилья;Эльче;2;2;0.4;0.96;1.1;0.86;0.53;0.47;3;2;2;2;4;3;0;0;1.91;3.45;4.6
13.09.2025 15:00;ИспанияПримера - Тур 4;Хетафе;Реал Овьедо;2;0;0.75;0.46;1.68;0.06;0.48;0.52;3;1;4;3;2;5;0;1;2.01;2.95;4.6
13.09.2025 17:15;ИспанияПримера - Тур 4;Реал Сосьедад;Реал Мадрид;1;2;2.23;2.42;0.98;2.42;0.64;0.36;4;6;12;4;2;1;0;1;5.2;4.2;1.6
13.09.2025 19:30;ИспанияПримера - Тур 4;Атлетик;Алавес;0;1;1.07;0.08;0.82;0.35;0.58;0.42;3;2;6;6;3;3;0;0;1.6;3.75;6.2
13.09.2025 22:00;ИспанияПримера - Тур 4;Атлетико;Вильярреал;2;0;1;1.03;1.42;0.12;0.61;0.39;3;1;8;3;2;4;0;0;1.79;3.75;4.4
14.09.2025 15:00;ИспанияПримера - Тур 4;Сельта;Жирона;1;1;2.51;0.64;2.75;1.25;0.6;0.4;7;8;10;3;0;3;0;0;1.76;3.75;4.6
14.09.2025 17:15;ИспанияПримера - Тур 4;Леванте;Бетис;2;2;0.73;2.13;1.27;1.72;0.33;0.67;2;9;4;12;4;2;0;0;3.55;3.5;2.07
14.09.2025 19:30;ИспанияПримера - Тур 4;Осасуна;Райо Вальекано;2;0;1.59;1.09;2.04;1.28;0.36;0.64;7;6;3;6;3;2;0;0;2.75;2.95;2.85
14.09.2025 22:00;ИспанияПримера - Тур 4;Барселона;Валенсия;6;0;4.02;0.18;2.69;0.31;0.72;0.28;10;1;5;4;0;1;0;0;1.4;5.2;7
15.09.2025 22:00;ИспанияПримера - Тур 4;Эспаньол;Мальорка;3;2;2.46;2.22;2.19;2.03;0.38;0.62;3;10;3;9;2;1;1;0;2.27;3.15;3.55
19.09.2025 22:00;ИспанияПримера - Тур 5;Бетис;Реал Сосьедад;3;1;2.25;0.68;3.06;0.78;0.5;0.5;6;5;3;5;3;6;0;0;2;3.8;3.9
20.09.2025 15:00;ИспанияПримера - Тур 5;Жирона;Леванте;0;4;0.5;2.88;0.76;3.56;0.35;0.65;1;7;5;4;4;3;2;0;1.88;3.85;4.1
20.09.2025 17:15;ИспанияПримера - Тур 5;Реал Мадрид;Эспаньол;2;0;1.18;0.96;1.06;0.18;0.72;0.28;5;1;5;3;2;0;0;0;1.21;7.2;13
20.09.2025 19:30;ИспанияПримера - Тур 5;Вильярреал;Осасуна;2;1;2.55;1.8;3.41;1.86;0.66;0.34;8;3;7;0;2;3;0;1;1.71;3.8;5.2
20.09.2025 19:30;ИспанияПримера - Тур 5;Алавес;Севилья;1;2;0.95;0.48;0.99;1.52;0.48;0.52;5;3;4;4;1;7;0;0;2.44;3;3.4
20.09.2025 22:00;ИспанияПримера - Тур 5;Валенсия;Атлетик;2;0;1.88;0.49;2.47;0.64;0.44;0.56;5;5;5;6;1;1;0;1;3.5;3.15;2.3
21.09.2025 15:00;ИспанияПримера - Тур 5;Райо Вальекано;Сельта;1;1;1.08;0.81;0.83;1.61;0.59;0.41;5;5;5;7;1;1;0;0;2.08;3.4;3.75
21.09.2025 17:15;ИспанияПримера - Тур 5;Мальорка;Атлетико;1;1;0.6;2.25;1.01;3.17;0.42;0.58;3;7;3;6;0;0;0;1;5;3.6;1.78
21.09.2025 19:30;ИспанияПримера - Тур 5;Эльче;Реал Овьедо;1;0;1.54;1.09;1.43;0.54;0.61;0.39;5;4;3;3;2;2;0;0;1.99;3.3;4.2
21.09.2025 22:00;ИспанияПримера - Тур 5;Барселона;Хетафе;3;0;1.97;0.27;3.31;0.14;0.71;0.29;7;2;3;2;2;4;0;0;1.27;6.4;11
23.09.2025 20:00;ИспанияПримера - Тур 6;Эспаньол;Валенсия;2;2;2.58;0.74;2.46;1.32;0.55;0.45;10;2;8;3;1;4;0;0;2.34;3.2;3.25
23.09.2025 20:00;ИспанияПримера - Тур 6;Атлетик;Жирона;1;1;1.47;0.78;1.45;1.19;0.67;0.33;5;3;8;1;0;2;0;0;1.5;4.4;6.4
23.09.2025 22:30;ИспанияПримера - Тур 6;Севилья;Вильярреал;1;2;0.98;1.95;0.45;1.73;0.65;0.35;2;5;3;3;2;3;0;0;3.45;3.4;2.24
23.09.2025 22:30;ИспанияПримера - Тур 6;Леванте;Реал Мадрид;1;4;1.6;3.94;1.09;4.12;0.37;0.63;2;10;1;7;1;1;0;0;8.6;6.2;1.33
24.09.2025 20:00;ИспанияПримера - Тур 6;Хетафе;Алавес;1;1;0.24;0.57;0.34;0.67;0.46;0.54;1;4;2;7;2;3;0;0;2.13;2.8;4.4
24.09.2025 22:30;ИспанияПримера - Тур 6;Реал Сосьедад;Мальорка;1;0;2.76;0.77;1.85;0.15;0.64;0.36;4;3;11;2;2;2;0;0;1.76;3.6;4.9
24.09.2025 22:30;ИспанияПримера - Тур 6;Атлетико;Райо Вальекано;3;2;3.61;1.6;3.03;1.39;0.61;0.39;8;3;8;6;3;5;0;0;1.48;4.6;7.4
25.09.2025 20:30;ИспанияПримера - Тур 6;Осасуна;Эльче;1;1;0.9;0.82;0.25;1.2;0.4;0.6;2;4;2;3;2;2;0;0;1.93;3.3;4.4
25.09.2025 22:30;ИспанияПримера - Тур 6;Реал Овьедо;Барселона;1;3;1.04;2.06;1;2.49;0.2;0.8;3;10;6;9;1;0;0;0;13;7.4;1.22
26.09.2025 22:00;ИспанияПримера - Тур 7;Жирона;Эспаньол;0;0;1.08;1.08;0.9;1.68;0.6;0.4;3;5;8;4;0;1;0;0;2.55;3.25;2.85
27.09.2025 15:00;ИспанияПримера - Тур 7;Хетафе;Леванте;1;1;0.56;1.24;1.02;0.52;0.54;0.46;4;3;6;2;4;3;0;0;2.1;3.1;4
27.09.2025 17:15;ИспанияПримера - Тур 7;Атлетико;Реал Мадрид;5;2;2.34;0.67;2.02;0.7;0.37;0.63;7;2;7;2;5;4;0;0;3.2;3.6;2.28
27.09.2025 19:30;ИспанияПримера - Тур 7;Мальорка;Алавес;1;0;0.74;0.78;0.77;0.38;0.38;0.62;3;3;4;8;2;3;0;0;2.47;2.85;3.35
27.09.2025 22:00;ИспанияПримера - Тур 7;Вильярреал;Атлетик;1;0;1.22;1.44;1.59;0.72;0.42;0.58;5;4;6;5;2;0;0;0;2;3.4;3.9
28.09.2025 15:00;ИспанияПримера - Тур 7;Райо Вальекано;Севилья;0;1;1.88;0.63;1.65;0.97;0.64;0.36;6;1;12;4;3;2;1;0;2;3.4;3.9
28.09.2025 17:15;ИспанияПримера - Тур 7;Эльче;Сельта;2;1;3.58;0.77;2.86;0.27;0.62;0.38;8;2;7;2;3;3;0;0;2.8;3.15;2.65
28.09.2025 19:30;ИспанияПримера - Тур 7;Барселона;Реал Сосьедад;2;1;2.21;0.97;1.48;0.95;0.75;0.25;12;2;12;1;1;2;0;0;1.37;5.6;8.2
28.09.2025 22:00;ИспанияПримера - Тур 7;Бетис;Осасуна;2;0;0.76;0.7;1.39;0.09;0.51;0.49;6;1;5;5;0;1;0;0;1.84;3.6;4.3
30.09.2025 21:00;ИспанияПримера - Тур 7;Валенсия;Реал Овьедо;1;2;1.51;0.77;1.6;1.47;0.57;0.43;5;4;5;4;1;4;0;1;1.73;3.55;5.2
03.10.2025 22:00;ИспанияПримера - Тур 8;Осасуна;Хетафе;2;1;0.43;0.82;1.49;0.43;0.57;0.43;3;2;1;6;1;4;0;0;2.17;2.9;4.1
04.10.2025 15:00;ИспанияПримера - Тур 8;Реал Овьедо;Леванте;0;2;1.31;1.94;0.54;2.2;0.57;0.43;2;5;9;3;2;2;0;0;2.4;3.2;3.1
04.10.2025 17:15;ИспанияПримера - Тур 8;Жирона;Валенсия;2;1;1.02;1.14;2.12;0.9;0.45;0.55;4;6;0;7;5;1;2;0;2.34;3.3;3.1
04.10.2025 19:30;ИспанияПримера - Тур 8;Атлетик;Мальорка;2;1;2.05;0.31;1.73;0.17;0.52;0.48;5;2;7;2;4;6;0;1;1.63;3.7;6
04.10.2025 22:00;ИспанияПримера - Тур 8;Реал Мадрид;Вильярреал;3;1;3.51;1;2.65;0.96;0.69;0.31;7;2;4;0;2;4;0;1;1.44;5;7.4
05.10.2025 15:00;ИспанияПримера - Тур 8;Алавес;Эльче;3;1;2.42;0.39;2.63;0.2;0.47;0.53;5;3;14;4;3;1;0;1;2.21;2.95;3.9
05.10.2025 17:15;ИспанияПримера - Тур 8;Севилья;Барселона;4;1;2.79;2.25;3.46;2.4;0.39;0.61;5;8;7;6;7;5;0;0;6;4.9;1.47
05.10.2025 19:30;ИспанияПримера - Тур 8;Эспаньол;Бетис;1;2;2.28;1.4;2.47;1.67;0.5;0.5;5;3;10;5;2;6;0;0;2.55;3.4;2.75
05.10.2025 19:30;ИспанияПримера - Тур 8;Реал Сосьедад;Райо Вальекано;0;1;0.79;0.8;1.02;0.62;0.51;0.49;3;2;7;5;1;2;0;0;2.14;3.35;3.5
05.10.2025 22:00;ИспанияПримера - Тур 8;Сельта;Атлетико;1;1;1.92;0.3;1.56;0.16;0.59;0.41;4;1;6;3;1;3;0;1;4.8;3.75;1.74
17.10.2025 22:00;ИспанияПримера - Тур 9;Реал Овьедо;Эспаньол;0;2;0.77;3.73;0.16;4.6;0.61;0.39;4;10;3;5;2;1;0;0;2.9;3.05;2.65
18.10.2025 15:00;ИспанияПримера - Тур 9;Севилья;Мальорка;1;3;1.25;1.85;0.97;2.14;0.58;0.42;4;6;9;2;2;1;0;0;1.86;3.45;4.5
18.10.2025 17:15;ИспанияПримера - Тур 9;Барселона;Жирона;2;1;1.61;1.54;2.3;1.76;0.68;0.32;9;4;11;5;2;2;0;0;1.22;7.8;12
18.10.2025 19:30;ИспанияПримера - Тур 9;Вильярреал;Бетис;2;2;0.67;1.18;0.79;1.19;0.39;0.61;3;3;5;6;1;1;0;0;2.08;3.65;3.4
18.10.2025 22:00;ИспанияПримера - Тур 9;Атлетико;Осасуна;1;0;2.58;1.14;2.66;0.66;0.59;0.41;9;2;4;2;1;3;0;0;1.36;5;8.6
19.10.2025 15:00;ИспанияПримера - Тур 9;Эльче;Атлетик;0;0;1.08;0.25;0.83;0.03;0.69;0.31;5;1;6;2;2;3;0;0;4;3.4;1.98
19.10.2025 17:15;ИспанияПримера - Тур 9;Сельта;Реал Сосьедад;1;1;0.95;1.55;0.63;0.98;0.41;0.59;1;7;1;10;4;3;1;0;2;3.5;3.8
19.10.2025 19:30;ИспанияПримера - Тур 9;Леванте;Райо Вальекано;0;3;0.91;1.55;0.31;1.66;0.54;0.46;4;5;11;4;0;1;0;0;2.65;3.3;2.7
19.10.2025 22:00;ИспанияПримера - Тур 9;Хетафе;Реал Мадрид;0;1;0.52;2.31;0.21;2.33;0.24;0.76;1;10;1;4;4;1;2;0;7.4;4.7;1.47
20.10.2025 22:00;ИспанияПримера - Тур 9;Алавес;Валенсия;0;0;0.74;0.45;0.34;0.45;0.63;0.37;3;2;7;0;1;2;0;0;2.21;3.15;3.6
24.10.2025 22:00;ИспанияПримера - Тур 10;Реал Сосьедад;Севилья;2;1;1.6;0.22;1.61;0.52;0.4;0.6;3;1;1;9;1;3;0;0;2.01;3.6;3.9
